Date,Open,High,Low,Close,Volume
2023-08-18,62.47999954223633,63.619998931884766,62.08000183105469,62.970001220703125,8158600
2023-08-17,63.93000030517578,64.68000030517578,62.7400016784668,62.75,7085700
2023-08-16,64.0999984741211,66.05000305175781,63.95000076293945,64.08999633789062,7040200
2023-08-15,63.59000015258789,65.73999786376953,62.869998931884766,64.98999786376953,10036200
2023-08-14,66.97000122070312,66.97000122070312,63.869998931884766,64.2699966430664,6239900
2023-08-11,66.55000305175781,67.05000305175781,66.02999877929688,66.61000061035156,3460400
2023-08-10,67.0,68.08000183105469,66.3499984741211,66.55000305175781,4842500
2023-08-09,66.20999908447266,66.73999786376953,65.76000213623047,66.22000122070312,4826100
2023-08-08,66.0,66.55000305175781,65.30999755859375,66.37000274658203,3317200
2023-08-07,67.4000015258789,67.41000366210938,66.11000061035156,66.38999938964844,2746600
2023-08-04,66.70999908447266,68.02999877929688,66.1500015258789,67.0199966430664,3841500
2023-08-03,68.0999984741211,68.37000274658203,66.4000015258789,66.72000122070312,6683000
2023-08-02,67.48999786376953,67.8499984741211,66.58000183105469,67.6500015258789,3888200
2023-08-01,66.69999694824219,67.70999908447266,66.31999969482422,67.5,3425900
2023-07-31,67.04000091552734,67.66000366210938,66.44000244140625,67.22000122070312,5966900
2023-07-28,66.31999969482422,66.80999755859375,65.80999755859375,66.73999786376953,3804300
2023-07-27,68.0,68.93000030517578,65.80999755859375,66.1500015258789,6581300
2023-07-26,68.05999755859375,68.31999969482422,67.33000183105469,68.05000305175781,5101100
2023-07-25,70.37000274658203,70.37000274658203,68.06999969482422,68.16000366210938,6156600
2023-07-24,70.0999984741211,70.69000244140625,69.1500015258789,69.55000305175781,5355400
2023-07-21,69.5999984741211,70.9800033569336,69.05000305175781,70.33000183105469,5493600
2023-07-20,69.94000244140625,70.44999694824219,69.41999816894531,69.9800033569336,3702700
2023-07-19,69.23999786376953,69.80999755859375,67.61000061035156,69.45999908447266,4873700
2023-07-18,69.58999633789062,69.93000030517578,68.41999816894531,69.23999786376953,3328900
2023-07-17,68.61000061035156,69.61000061035156,68.04000091552734,69.37999725341797,4036600
2023-07-14,70.29000091552734,70.29000091552734,68.4000015258789,68.4800033569336,5648500
2023-07-13,70.77999877929688,71.41000366210938,69.79000091552734,70.12000274658203,6628900
2023-07-12,70.29000091552734,70.75,69.9000015258789,70.19999694824219,8155300
2023-07-11,69.30999755859375,69.47000122070312,67.55999755859375,69.47000122070312,5441500
2023-07-10,69.9000015258789,70.0199966430664,68.88999938964844,69.7300033569336,4261700
2023-07-07,69.29000091552734,70.73999786376953,69.19000244140625,70.13999938964844,5788300
2023-07-06,69.08000183105469,69.76000213623047,68.30000305175781,69.25,6507400
2023-07-05,68.68000030517578,70.30000305175781,67.94000244140625,69.87999725341797,4390800
2023-07-04,68.68000030517578,69.94999694824219,68.68000030517578,68.94999694824219,3595600
2023-07-03,68.73999786376953,69.3499984741211,67.68000030517578,69.12999725341797,3729300
2023-06-30,68.7699966430664,69.36000061035156,67.79000091552734,68.5,11839600
2023-06-29,67.0199966430664,68.30000305175781,66.56999969482422,68.30000305175781,27562500
2023-06-28,66.4000015258789,67.23999786376953,65.95999908447266,66.3499984741211,9361000
2023-06-27,67.0,67.23999786376953,65.01000213623047,66.56999969482422,12341200
2023-06-26,67.41999816894531,68.18000030517578,66.77999877929688,67.5,4997300
2023-06-23,68.0,68.5199966430664,67.29000091552734,67.5,6139100
2023-06-22,66.83999633789062,68.11000061035156,65.86000061035156,67.8499984741211,4912400
2023-06-21,67.08999633789062,67.37999725341797,66.25,67.37999725341797,5529600
2023-06-20,67.5,67.62000274658203,66.52999877929688,67.06999969482422,5600900
2023-06-19,65.0,67.62000274658203,64.66000366210938,67.62000274658203,8373800
2023-06-16,64.5,65.97000122070312,64.30999755859375,65.08000183105469,17449200
2023-06-15,67.02999877929688,67.66000366210938,66.4800033569336,66.63999938964844,7569500
2023-06-14,66.18000030517578,67.19000244140625,65.70999908447266,67.08000183105469,9045800
2023-06-13,67.69999694824219,67.69999694824219,65.25,65.81999969482422,11148900
2023-06-12,68.61000061035156,69.0,67.0999984741211,67.2300033569336,6739600
2023-06-09,68.25,70.0199966430664,67.81999969482422,68.18000030517578,10729100
2023-06-07,67.58999633789062,68.88999938964844,66.76000213623047,67.55000305175781,6836600
2023-06-06,66.4000015258789,68.36000061035156,66.20999908447266,67.80000305175781,8581300
2023-06-05,65.72000122070312,66.80000305175781,65.58000183105469,66.48999786376953,4659800
2023-06-02,66.08000183105469,68.52999877929688,65.83999633789062,66.1500015258789,7434300
2023-06-01,62.7599983215332,66.30000305175781,62.5,65.52999877929688,8843900
2023-05-31,63.40999984741211,63.40999984741211,62.040000915527344,62.040000915527344,20488200
2023-05-30,65.0,65.33000183105469,62.810001373291016,63.209999084472656,8568100
2023-05-29,64.23999786376953,64.44999694824219,63.68000030517578,64.2300033569336,2553600
2023-05-26,64.91000366210938,65.25,63.31999969482422,64.23999786376953,5827900
2023-05-25,64.30999755859375,66.31999969482422,63.22999954223633,63.939998626708984,11914400
2023-05-24,62.59000015258789,63.59000015258789,61.95000076293945,62.68000030517578,9473200
2023-05-23,62.959999084472656,64.19999694824219,62.220001220703125,63.0,7863400
2023-05-22,63.130001068115234,64.7699966430664,63.130001068115234,63.310001373291016,9465100
2023-05-19,63.29999923706055,63.65999984741211,62.43000030517578,63.310001373291016,11514800
2023-05-18,62.20000076293945,63.119998931884766,61.61000061035156,62.939998626708984,7541500
